Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
A3QK8XR1,2022-07-31T02:00:00.000Z,,12.67,22.33,,17.68,23.42,,64,,27.83,37.82,18,,19.81,23.49,,32.81,37.94,20,,7.63,7,8,,27.66,,53.2,,,,,44.010408,20.91121
A0VTV4M9,2022-07-31T01:00:00.000Z,,22,35.62,,35.83,38.12,,105,,38.96,50.89,36,,40.02,38.31,,45.2,51.11,40,,26.21,25,26,,21.62,,78.52,,,,,44.010408,20.91121
A3QK8XR1,2022-07-31T01:00:00.000Z,,12.95,22.96,,17.83,24.06,,66,,28.27,38.34,18,,19.81,24.12,,33.32,38.47,20,,7.33,7,7,,27.65,,53.28,,,,,44.010408,20.91121
A0VTV4M9,2022-07-31T00:00:00.000Z,,22.74,36.29,,35.87,38.68,,108,,38.86,50.96,36,,39.88,38.87,,45.11,51.18,40,,25.47,24,25,,21.54,,77.74,,,,,44.010408,20.91121
A3QK8XR1,2022-07-31T00:00:00.000Z,,13.24,23.49,,18,24.59,,69,,28.7,38.82,18,,20.06,24.66,,33.83,38.95,20,,6.53,6,7,,27.67,,53.03,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T23:00:00.000Z,,23.69,39.69,,37.38,42.19,,113,,38.8,51.15,37,,42.75,42.38,,45.08,51.37,43,,25.03,24,25,,21.48,,77.43,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T23:00:00.000Z,,15.29,26.98,,20.48,28.22,,74,,29.14,39.3,20,,22.89,28.29,,34.34,39.43,23,,7.57,7,8,,27.67,,53.3,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T22:00:00.000Z,,25.09,42.2,,39.29,44.78,,116,,38.69,51.22,39,,45.86,44.99,,44.96,51.44,46,,26.92,25,27,,21.46,,77.59,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T22:00:00.000Z,,15.73,27.03,,21.33,28.32,,80,,29.43,39.55,21,,24.27,28.41,,34.72,39.68,24,,7.52,7,8,,27.68,,53.47,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T21:00:00.000Z,,24.38,40.87,,38.23,43.53,,122,,38.5,51.23,38,,44.45,43.74,,44.73,51.45,44,,27.99,26,28,,21.65,,77.73,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T21:00:00.000Z,,18.63,32.47,,25.91,34.02,,89,,29.64,39.75,26,,29.11,34.11,,34.93,39.88,29,,8.78,8,9,,27.68,,53.79,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T20:00:00.000Z,,29.78,56.36,,47.67,60.2,,136,,38.62,51.9,48,,57.84,60.52,,44.96,52.13,58,,30.54,29,31,,21.73,,78.02,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T20:00:00.000Z,,21.18,37.61,,30.08,39.43,,96,,29.58,39.66,30,,34.73,39.56,,34.88,39.8,35,,9.22,9,9,,27.7,,54.07,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T19:00:00.000Z,,29.59,56.58,,48.61,60.71,,140,,38.21,51.55,49,,58.95,61.05,,44.41,51.77,59,,32.33,30,32,,21.96,,78.1,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T19:00:00.000Z,,23.38,43.89,,33.86,46.24,,103,,29.32,39.29,34,,41.14,46.37,,34.55,39.42,41,,9.97,9,10,,27.69,,54.31,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T18:00:00.000Z,,31.89,64.21,,51.14,68.85,,147,,37.53,50.81,51,,63.05,69.17,,43.45,51.03,63,,34.74,33,35,,22.16,,78.53,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T18:00:00.000Z,,26.32,52.22,,38.23,54.96,,109,,28.87,38.58,38,,47.21,55.11,,33.93,38.71,47,,11.02,10,11,,27.66,,54.71,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T17:00:00.000Z,,35.61,76.95,,58.61,82.75,,152,,36.51,49.35,59,,71.02,83.19,,41.98,49.56,71,,37.94,36,38,,22.05,,78.27,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T17:00:00.000Z,,27.65,56.52,,40.58,59.6,,110,,28.23,37.52,41,,50.65,59.78,,33.03,37.65,51,,11.57,11,12,,27.65,,54.68,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T16:00:00.000Z,,34.92,75.86,,56.25,81.34,,151,,35.05,47.16,56,,69.55,81.76,,40.05,47.35,70,,34.23,32,34,,22.19,,76.74,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T16:00:00.000Z,,27.14,55.81,,39.94,58.7,,107,,27.49,36.26,40,,49.59,58.88,,31.99,36.39,50,,11.98,11,12,,27.65,,54.09,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T15:00:00.000Z,,36.42,81.13,,59.09,87.03,,149,,33.68,45.01,59,,70.62,87.39,,38.16,45.19,71,,50.97,48,51,,22.53,,77.51,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T15:00:00.000Z,,28.39,59.08,,40.91,62.08,,103,,26.79,35.05,41,,50.7,62.24,,31.04,35.18,51,,11.77,11,12,,27.69,,53.32,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T14:00:00.000Z,,40.12,91.25,,65.05,97.73,,138,,32.12,42.56,65,,75.02,98.18,,36.15,42.73,75,,55.18,52,55,,22.48,,74.38,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T14:00:00.000Z,,26.54,53.19,,38.27,55.87,,92,,26.06,33.72,38,,47.55,56.04,,30.08,33.84,48,,10.69,10,11,,27.75,,52.33,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T13:00:00.000Z,,28.79,61.72,,42.5,65.02,,103,,30.33,39.7,42,,50.57,65.24,,33.97,39.86,51,,36.89,35,37,,25.53,,61.54,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T13:00:00.000Z,,21.59,39.74,,31.06,41.65,,80,,25.46,32.69,31,,36.93,41.78,,29.23,32.81,37,,8.24,8,8,,27.86,,50.36,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T12:00:00.000Z,,24.85,49.62,,36.45,51.97,,87,,29.5,38.23,36,,43.93,52.17,,32.84,38.38,44,,13.04,12,13,,33.62,,44.1,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T12:00:00.000Z,,17.05,30.88,,25.29,32.46,,76,,25.15,32.25,25,,29.4,32.59,,28.78,32.37,29,,4.75,4,5,,27.95,,48.09,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T11:00:00.000Z,,15.32,27.42,,22.11,28.75,,76,,28.99,37.39,22,,22.91,28.83,,32.04,37.53,23,,-29.47,,,,34.11,,34.21,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T11:00:00.000Z,,15.85,27.96,,21.95,29.27,,75,,25.07,32.16,22,,25.22,29.38,,28.67,32.28,25,,3.19,3,3,,28,,47.57,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T10:00:00.000Z,,17.98,31.62,,25.65,33.11,,79,,29.08,37.52,26,,26.85,33.21,,32.12,37.66,27,,-22.57,,,,32.67,,38.43,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T10:00:00.000Z,,15.2,26.68,,21.87,28.07,,77,,25.1,32.19,22,,25.15,28.17,,28.68,32.31,25,,3.57,3,4,,28.03,,47.71,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T09:00:00.000Z,,17.47,30.54,,25.05,31.99,,79,,29.11,37.52,25,,26,32.09,,32.16,37.66,26,,-11.62,,,,31.48,,42.62,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T09:00:00.000Z,,16.06,28.48,,23.1,29.91,,79,,25.12,32.23,23,,26.66,30.01,,28.65,32.35,27,,3.58,3,4,,28.02,,47.8,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T08:00:00.000Z,,17.45,30.91,,25.12,32.28,,79,,29.14,37.52,25,,26.52,32.39,,32.21,37.67,27,,-10.34,,,,30.48,,44.01,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T08:00:00.000Z,,16,28.2,,22.84,29.6,,80,,25.03,32.12,23,,26.51,29.74,,28.55,32.23,27,,4.07,4,4,,27.97,,47.99,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T07:00:00.000Z,,15.91,27.88,,23.01,29.23,,80,,29.03,37.35,23,,24.06,29.33,,32.06,37.5,24,,-11.92,,,,29.42,,44.96,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T07:00:00.000Z,,17.3,30.42,,24.28,31.86,,83,,24.93,31.98,24,,27.65,31.96,,28.44,32.1,28,,4.84,5,5,,27.87,,48.31,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T06:00:00.000Z,,15.36,26.58,,21.42,27.81,,86,,29,37.23,21,,22.47,27.91,,32.01,37.38,22,,-10.26,,,,27.2,,48.85,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T06:00:00.000Z,,18.64,32.26,,26.54,33.88,,84,,24.79,31.77,27,,30.15,33.99,,28.36,31.88,30,,5.72,5,6,,27.71,,49.08,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T05:00:00.000Z,,22.44,40.46,,34.35,42.64,,99,,29.2,37.35,34,,39.39,42.82,,32.23,37.5,39,,17.55,17,18,,24.92,,60.54,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T05:00:00.000Z,,19.77,35.58,,29.24,37.34,,85,,24.64,31.62,29,,35.11,37.51,,28.27,31.74,35,,8.17,8,8,,27.64,,49.76,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T04:00:00.000Z,,24.19,44.56,,37.07,47.08,,102,,29.2,37.31,37,,43.94,47.3,,32.23,37.46,44,,24.93,24,25,,23.99,,62.1,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T04:00:00.000Z,,20.01,35.97,,29.85,37.84,,85,,24.55,31.52,30,,34.34,38,,28.16,31.64,34,,8.18,8,8,,27.62,,49.57,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T03:00:00.000Z,,23.45,42.69,,35.99,45.05,,99,,29.06,36.96,36,,42.01,45.21,,31.97,37.11,42,,23.8,22,24,,23.78,,61.95,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T03:00:00.000Z,,19.79,34.55,,28.77,36.31,,83,,24.31,31.27,29,,32.73,36.44,,27.89,31.39,33,,7.39,7,7,,27.63,,49.62,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T02:00:00.000Z,,21.99,38.32,,33.24,40.42,,97,,28.85,36.53,33,,37.13,40.58,,31.61,36.68,37,,23.7,22,24,,24.13,,61.61,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T02:00:00.000Z,,19.45,34.23,,28.24,35.96,,82,,23.97,30.93,28,,32.08,36.08,,27.55,31.05,32,,7.02,7,7,,27.65,,49.66,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T01:00:00.000Z,,21.72,37.75,,33.48,39.89,,98,,28.64,36.19,33,,37.8,40.07,,31.29,36.33,38,,22.82,22,23,,24.55,,60.01,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T01:00:00.000Z,,19.14,33.77,,28.26,35.57,,81,,23.7,30.65,28,,32.21,35.7,,27.26,30.76,32,,6.91,7,7,,27.67,,49.44,,,,,44.010408,20.91121
A0VTV4M9,2022-07-30T00:00:00.000Z,,22.45,40.96,,34.53,43.13,,99,,28.45,35.95,35,,39.13,43.33,,30.97,36.09,39,,22.93,22,23,,25.12,,58.42,,,,,44.010408,20.91121
A3QK8XR1,2022-07-30T00:00:00.000Z,,19.19,34.23,,28.42,35.99,,80,,23.43,30.37,28,,32.16,36.11,,27,30.49,32,,7.08,7,7,,27.67,,49.21,,,,,44.010408,20.91121
A0VTV4M9,2022-07-29T23:00:00.000Z,,22.79,41.56,,34.75,43.93,,100,,28.22,35.59,35,,40.04,44.1,,30.64,35.73,40,,21.69,20,22,,25.81,,56.71,,,,,44.010408,20.91121
A3QK8XR1,2022-07-29T23:00:00.000Z,,18.71,32.4,,27.51,34.19,,78,,23.14,30.08,28,,32.01,34.33,,26.72,30.19,32,,7.01,7,7,,27.67,,48.95,,,,,44.010408,20.91121
A0VTV4M9,2022-07-29T22:00:00.000Z,,22.76,42.72,,34.58,45.06,,102,,27.89,35.1,35,,40.35,45.26,,30.14,35.24,40,,20.66,19,21,,26.72,,54.28,,,,,44.010408,20.91121
A3QK8XR1,2022-07-29T22:00:00.000Z,,18.21,31.58,,26.37,33.23,,76,,22.84,29.79,26,,29.42,33.35,,26.38,29.9,29,,7.23,7,7,,27.7,,48.75,,,,,44.010408,20.91121
A0VTV4M9,2022-07-29T21:00:00.000Z,,26.95,56.64,,41.21,59.65,,104,,27.85,34.97,41,,49.76,59.94,,30.06,35.11,50,,20.59,19,21,,27.7,,51.88,,,,,44.010408,20.91121
A3QK8XR1,2022-07-29T21:00:00.000Z,,17.33,30.41,,24.44,31.94,,75,,22.61,29.57,24,,27.86,32.04,,26.2,29.68,28,,6.94,7,7,,27.71,,48.25,,,,,44.010408,20.91121
A0VTV4M9,2022-07-29T20:00:00.000Z,,24.67,49.18,,37.8,51.84,,93,,27.2,33.81,38,,44.65,52.07,,29.14,33.95,45,,17.75,17,18,,28.77,,49.26,,,,,44.010408,20.91121
