Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
RQMLY1RN,2023-03-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.05,7,7,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2023-03-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.91,4,4,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-03-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.39,5,5,59.47,,,,,,,,44.796958999999994,20.475288
RQCHFQWB,2023-03-26T07:00:00.000Z,,,,,8.14,,,35,,8.68,,8,,9.6,,,15.17,,10,,17.44,16,17,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-26T07:00:00.000Z,,,,,3.96,,,25,,6.42,,4,,4.33,,,6.9,,4,,,,,,,,,,,,,44.664084,20.926728999999998
RBLVPLRM,2023-03-26T07:00:00.000Z,,,,,9.23,,,40,,8.14,,9,,9.64,,,10.26,,10,,2.98,3,3,58.67,,,,,,,,44.803178999999986,20.400152
RNVM05M6,2023-03-26T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.31,9,9,45.77,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2023-03-26T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.77,4,5,,,,,,,,,44.652336,20.931675
RBLVPLRM,2023-03-26T06:00:00.000Z,,,,,10.53,,,41,,8.77,,11,,11.19,,,11.38,,11,,3.7,3,4,50.17,,,,,,,,44.803178999999986,20.400152
RQCHFQWB,2023-03-26T06:00:00.000Z,,,,,8.84,,,35,,9.42,,9,,10.48,,,17.07,,10,,18.58,18,19,,,,,,,,,44.798745999999994,20.450184
RMQF0HMT,2023-03-26T06:00:00.000Z,,,,,10.64,,,40,,8.31,,11,,12.31,,,12.66,,12,,12.28,12,12,26.38,,,,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2023-03-26T06:00:00.000Z,,,,,9.83,,,33,,6.94,,10,,10.5,,,7.46,,10,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-03-26T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.7,5,6,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-03-26T05:00:00.000Z,,,,,7.17,,,25,,7.25,,7,,7.54,,,7.82,,8,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2023-03-26T05:00:00.000Z,,,,,10.2,,,38,,8.64,,10,,11.52,,,13.67,,12,,8.94,8,9,28.68,,,,,,,,44.82111999999999,20.459113000000002
RBLVPLRM,2023-03-26T05:00:00.000Z,,,,,10.56,,,39,,9.28,,11,,11.36,,,12.3,,11,,3.62,3,4,49.42,,,,,,,,44.803178999999986,20.400152
RQMLY1RN,2023-03-26T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.11,5,5,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2023-03-26T05:00:00.000Z,,,,,8.86,,,34,,10.1,,9,,11.66,,,19.45,,12,,20.31,19,20,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-03-26T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.83,3,3,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-03-26T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.32,7,7,41.95,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2023-03-26T04:00:00.000Z,,,,,8.56,,,35,,8.9,,9,,9.36,,,14.44,,9,,9.28,9,9,31.34,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2023-03-26T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.73,5,6,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-03-26T04:00:00.000Z,,,,,4.45,,,19,,7.47,,4,,4.42,,,8.08,,4,,,,,,,,,,,,,44.664084,20.926728999999998
RBLVPLRM,2023-03-26T04:00:00.000Z,,,,,9,,,37,,9.53,,9,,9.54,,,12.7,,10,,7.5,7,8,50.15,,,,,,,,44.803178999999986,20.400152
RH91V0ZQ,2023-03-26T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,1.98,2,2,,,,,,,,,44.652336,20.931675
RQCHFQWB,2023-03-26T04:00:00.000Z,,,,,7.55,,,32,,10.63,,8,,8.31,,,20.95,,8,,12.85,12,13,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2023-03-26T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.16,3,3,50.61,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-03-26T03:00:00.000Z,,,,,4.21,,,20,,7.83,,4,,4.3,,,8.5,,4,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-03-26T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.93,5,5,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2023-03-26T03:00:00.000Z,,,,,8.14,,,34,,9.19,,8,,8.98,,,15.05,,9,,6.04,6,6,32.98,,,,,,,,44.82111999999999,20.459113000000002
RBLVPLRM,2023-03-26T03:00:00.000Z,,,,,8.03,,,35,,9.77,,8,,8.75,,,13.17,,9,,1.34,1,1,52.1,,,,,,,,44.803178999999986,20.400152
RNVM05M6,2023-03-26T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.85,4,4,46.76,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2023-03-26T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,1.5,1,2,,,,,,,,,44.652336,20.931675
RQCHFQWB,2023-03-26T03:00:00.000Z,,,,,7.53,,,32,,11.19,,8,,8.3,,,21.76,,8,,10.86,10,11,,,,,,,,,44.798745999999994,20.450184
RBLVPLRM,2023-03-26T02:00:00.000Z,,,,,9.27,,,,,10.03,,9,,10.01,,,13.69,,10,,2.36,2,2,49.42,,,,,,,,44.803178999999986,20.400152
RQCHFQWB,2023-03-26T02:00:00.000Z,,,,,7.97,,,,,11.65,,8,,8.53,,,22.37,,9,,11.99,11,12,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-26T02:00:00.000Z,,,,,5.24,,,,,8.32,,5,,5.39,,,9.02,,5,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-03-26T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.68,6,7,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2023-03-26T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,1.65,2,2,,,,,,,,,44.652336,20.931675
RMQF0HMT,2023-03-26T02:00:00.000Z,,,,,8.74,,,,,9.4,,9,,9.87,,,15.51,,10,,6.66,6,7,29.86,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2023-03-26T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.65,3,4,47.09,,,,,,,,44.796958999999994,20.475288
RNVM05M6,2023-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.6,5,6,48.53,,,,,,,,44.796958999999994,20.475288
RBLVPLRM,2023-03-25T23:00:00.000Z,,,,,9.01,,,38,,10.24,,9,,9.52,,,13.99,,10,,3.65,3,4,52.61,,,,,,,,44.803178999999986,20.400152
RMQF0HMT,2023-03-25T23:00:00.000Z,,,,,7.14,,,31,,9.7,,7,,8.61,,,16.18,,9,,8.01,8,8,36.1,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-03-25T23:00:00.000Z,,,,,8.54,,,35,,12.19,,9,,9.21,,,23.17,,9,,15.2,14,15,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-25T23:00:00.000Z,,,,,8.01,,,32,,9.72,,8,,8.03,,,10.43,,8,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.43,6,6,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2023-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,1.73,2,2,,,,,,,,,44.652336,20.931675
RMQF0HMT,2023-03-25T22:00:00.000Z,,,,,7.52,,,33,,10.05,,8,,8.81,,,16.96,,9,,5.69,5,6,40.68,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-03-25T22:00:00.000Z,,,,,8.3,,,35,,12.53,,8,,8.69,,,24.29,,9,,14.1,13,14,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-25T22:00:00.000Z,,,,,6.83,,,31,,10.3,,7,,6.97,,,11.05,,7,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-03-25T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.6,2,3,,,,,,,,,44.652336,20.931675
RQMLY1RN,2023-03-25T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.73,6,7,,,,,,,,,44.011572999999984,20.925031
RBLVPLRM,2023-03-25T22:00:00.000Z,,,,,8.76,,,38,,10.33,,9,,9.3,,,14.28,,9,,5.64,5,6,53.25,,,,,,,,44.803178999999986,20.400152
RNVM05M6,2023-03-25T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.23,5,5,49.36,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-03-25T21:00:00.000Z,,,,,7.56,,,33,,10.85,,8,,7.65,,,11.62,,8,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-03-25T21:00:00.000Z,,,,,7.66,,,36,,12.99,,8,,7.89,,,25.15,,8,,17.49,16,17,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-03-25T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.9,3,3,,,,,,,,,44.652336,20.931675
RQMLY1RN,2023-03-25T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.11,13,14,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-03-25T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.17,8,8,41.81,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2023-03-25T21:00:00.000Z,,,,,7.79,,,35,,10.62,,8,,9.14,,,18.17,,9,,7.81,7,8,40.05,,,,,,,,44.82111999999999,20.459113000000002
RBLVPLRM,2023-03-25T21:00:00.000Z,,,,,8.52,,,39,,10.75,,9,,8.86,,,15.36,,9,,6.18,6,6,53.57,,,,,,,,44.803178999999986,20.400152
RMQF0HMT,2023-03-25T20:00:00.000Z,,,,,10.82,,,39,,11.29,,11,,11.85,,,19.68,,12,,14,13,14,26.61,,,,,,,,44.82111999999999,20.459113000000002
RBLVPLRM,2023-03-25T20:00:00.000Z,,,,,11.4,,,43,,11.38,,11,,12.2,,,16.72,,12,,7.65,7,8,43.61,,,,,,,,44.803178999999986,20.400152
RQCHFQWB,2023-03-25T20:00:00.000Z,,,,,10.55,,,41,,13.84,,11,,11.06,,,26.55,,11,,24.87,23,25,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-03-25T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.65,4,5,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-03-25T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.15,12,13,30.09,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-03-25T20:00:00.000Z,,,,,9.89,,,35,,11.73,,10,,9.84,,,12.66,,10,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-03-25T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,15.34,14,15,,,,,,,,,44.011572999999984,20.925031
RQMLY1RN,2023-03-25T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.37,13,13,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2023-03-25T19:00:00.000Z,,,,,9.27,,,33,,11.45,,9,,10.69,,,20.11,,11,,11.56,11,12,32.45,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2023-03-25T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.97,13,14,33.3,,,,,,,,44.796958999999994,20.475288
RBLVPLRM,2023-03-25T19:00:00.000Z,,,,,10.99,,,40,,11.8,,11,,11.79,,,18.15,,12,,10.01,9,10,44.76,,,,,,,,44.803178999999986,20.400152
RQCHFQWB,2023-03-25T19:00:00.000Z,,,,,10.8,,,38,,14.29,,11,,11.52,,,27.46,,12,,25.64,24,26,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-25T19:00:00.000Z,,,,,8.45,,,29,,12.39,,8,,8.69,,,13.56,,9,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-03-25T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.19,5,5,,,,,,,,,44.652336,20.931675
RV7PD1M1,2023-03-25T18:00:00.000Z,,,,,6.57,,,23,,13,,7,,6.53,,,14.34,,7,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-03-25T18:00:00.000Z,,,,,7.87,,,31,,15.08,,8,,8.76,,,28.85,,9,,22.5,21,22,,,,,,,,,44.798745999999994,20.450184
RBLVPLRM,2023-03-25T18:00:00.000Z,,,,,9.53,,,33,,12.07,,10,,10.59,,,18.87,,11,,13.36,13,13,49.98,,,,,,,,44.803178999999986,20.400152
RMQF0HMT,2023-03-25T18:00:00.000Z,,,,,7.43,,,27,,11.73,,7,,8.4,,,20.74,,8,,7.55,7,8,49.78,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2023-03-25T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14,13,14,44.26,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2023-03-25T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,18.97,18,19,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2023-03-25T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.36,5,5,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-03-25T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,17.92,17,18,40.89,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-03-25T17:00:00.000Z,,,,,5.14,,,19,,13.67,,5,,4.99,,,15.17,,5,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2023-03-25T17:00:00.000Z,,,,,6.33,,,24,,12.18,,6,,8.07,,,21.71,,8,,9.89,9,10,38.15,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-03-25T17:00:00.000Z,,,,,9.39,,,30,,16.18,,9,,11.4,,,30.67,,11,,34.95,33,35,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2023-03-25T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.97,19,20,,,,,,,,,44.011572999999984,20.925031
RBLVPLRM,2023-03-25T17:00:00.000Z,,,,,8.74,,,28,,12.44,,9,,10.82,,,19.87,,11,,21.62,20,22,42.04,,,,,,,,44.803178999999986,20.400152
RH91V0ZQ,2023-03-25T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.55,9,10,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-03-25T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.51,12,13,56.31,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2023-03-25T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,18.72,18,19,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2023-03-25T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.79,8,9,,,,,,,,,44.652336,20.931675
RMQF0HMT,2023-03-25T16:00:00.000Z,,,,,5.78,,,21,,12.65,,6,,11.57,,,22.86,,12,,8.55,8,9,54.92,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-03-25T16:00:00.000Z,,,,,5.44,,,22,,16.55,,5,,12.2,,,31.52,,12,,20.8,20,21,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-25T16:00:00.000Z,,,,,4.71,,,18,,14.3,,5,,5.63,,,16.05,,6,,,,,,,,,,,,,44.664084,20.926728999999998
RBLVPLRM,2023-03-25T16:00:00.000Z,,,,,5.52,,,19,,12.65,,6,,11.14,,,21.02,,11,,17.9,17,18,54.93,,,,,,,,44.803178999999986,20.400152
RQMLY1RN,2023-03-25T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.95,12,13,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2023-03-25T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.62,6,7,,,,,,,,,44.652336,20.931675
RBLVPLRM,2023-03-25T15:00:00.000Z,,,,,3.44,,,15,,12.8,,3,,6.55,,,21.51,,7,,10.35,10,10,78.25,,,,,,,,44.803178999999986,20.400152
RMQF0HMT,2023-03-25T15:00:00.000Z,,,,,4.2,,,19,,13.03,,4,,9.21,,,23.55,,9,,7.43,7,7,72.68,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-03-25T15:00:00.000Z,,,,,4.14,,,21,,16.68,,4,,9.67,,,31.77,,10,,17.28,16,17,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-25T15:00:00.000Z,,,,,3.82,,,15,,14.51,,4,,4.28,,,16.36,,4,,,,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2023-03-25T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.57,8,9,76.9,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2023-03-25T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.72,4,5,,,,,,,,,44.652336,20.931675
RBLVPLRM,2023-03-25T14:00:00.000Z,,,,,3.08,,,16,,12.93,,3,,5.33,,,21.87,,5,,7.15,7,7,85.82,,,,,,,,44.803178999999986,20.400152
RMQF0HMT,2023-03-25T14:00:00.000Z,,,,,4.54,,,20,,13.36,,5,,10.77,,,24.37,,11,,7.09,7,7,75.92,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2023-03-25T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.74,6,7,83.99,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2023-03-25T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.88,7,8,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-03-25T14:00:00.000Z,,,,,2.95,,,15,,14.65,,3,,4.27,,,16.62,,4,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-03-25T14:00:00.000Z,,,,,4.48,,,25,,16.79,,4,,12.14,,,31.91,,12,,17.87,17,18,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2023-03-25T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.52,11,12,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-03-25T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.9,7,8,82.29,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2023-03-25T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.57,4,5,,,,,,,,,44.652336,20.931675
RBLVPLRM,2023-03-25T13:00:00.000Z,,,,,3.5,,,19,,12.95,,4,,6.59,,,22.03,,7,,10.68,10,11,80.4,,,,,,,,44.803178999999986,20.400152
RMQF0HMT,2023-03-25T13:00:00.000Z,,,,,5.03,,,22,,13.66,,5,,11.81,,,25.05,,12,,8.28,8,8,75.02,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-03-25T13:00:00.000Z,,,,,5.62,,,32,,16.96,,6,,16.48,,,32.37,,16,,21.34,20,21,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-25T13:00:00.000Z,,,,,3.41,,,19,,14.76,,3,,3.55,,,16.93,,4,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-03-25T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.53,3,4,,,,,,,,,44.652336,20.931675
RV7PD1M1,2023-03-25T12:00:00.000Z,,,,,3.37,,,23,,14.88,,3,,3.84,,,17.11,,4,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-03-25T12:00:00.000Z,,,,,9.15,,,40,,17.1,,9,,31.96,,,32.79,,32,,26.59,25,27,,,,,,,,,44.798745999999994,20.450184
RMQF0HMT,2023-03-25T12:00:00.000Z,,,,,4.5,,,23,,13.89,,4,,12.96,,,25.86,,13,,7.46,7,7,76.1,,,,,,,,44.82111999999999,20.459113000000002
RBLVPLRM,2023-03-25T12:00:00.000Z,,,,,4.36,,,23,,12.97,,4,,7.99,,,22.08,,8,,10.13,10,10,81.84,,,,,,,,44.803178999999986,20.400152
RQMLY1RN,2023-03-25T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.25,12,13,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-03-25T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.22,9,9,79.78,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2023-03-25T11:00:00.000Z,,,,,3.39,,,26,,14.37,,3,,12.4,,,28.35,,12,,6.72,6,7,73.48,,,,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2023-03-25T11:00:00.000Z,,,,,5.28,,,33,,15,,5,,6.25,,,17.37,,6,,,,,,,,,,,,,44.664084,20.926728999999998
RBLVPLRM,2023-03-25T11:00:00.000Z,,,,,3.03,,,28,,13.01,,3,,5.26,,,22.22,,5,,8.07,8,8,81.55,,,,,,,,44.803178999999986,20.400152
RQMLY1RN,2023-03-25T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.11,11,12,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-03-25T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.33,9,9,75.52,,,,,,,,44.796958999999994,20.475288
RQCHFQWB,2023-03-25T11:00:00.000Z,,,,,7.67,,,42,,17.3,,8,,23.54,,,33.15,,24,,24.66,23,25,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-03-25T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.08,4,4,,,,,,,,,44.652336,20.931675
RQMLY1RN,2023-03-25T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.54,9,10,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2023-03-25T10:00:00.000Z,,,,,4.43,,,39,,14.79,,4,,8.21,,,29.8,,8,,5.61,5,6,70.03,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-03-25T10:00:00.000Z,,,,,7.67,,,52,,17.39,,8,,16.97,,,33.13,,17,,20.19,19,20,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-03-25T10:00:00.000Z,,,,,10.1,,,44,,15.03,,10,,10.47,,,17.4,,10,,,,,,,,,,,,,44.664084,20.926728999999998
RBLVPLRM,2023-03-25T10:00:00.000Z,,,,,6.86,,,44,,13.2,,7,,10.72,,,22.62,,11,,10.99,10,11,67.05,,,,,,,,44.803178999999986,20.400152
RNVM05M6,2023-03-25T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.24,8,8,67.56,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2023-03-25T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.01,6,6,,,,,,,,,44.652336,20.931675
RQCHFQWB,2023-03-25T09:00:00.000Z,,,,,14.38,,,64,,17.67,,14,,31.35,,,33.94,,31,,20.22,19,20,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-03-25T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.29,6,6,,,,,,,,,44.652336,20.931675
RBLVPLRM,2023-03-25T09:00:00.000Z,,,,,11.29,,,56,,13.36,,11,,19.09,,,23.05,,19,,11.57,11,12,62.24,,,,,,,,44.803178999999986,20.400152
RV7PD1M1,2023-03-25T09:00:00.000Z,,,,,9.62,,,47,,14.98,,10,,11.85,,,17.5,,12,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-03-25T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.24,11,11,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-03-25T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.49,9,9,63.61,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2023-03-25T09:00:00.000Z,,,,,11.08,,,56,,15.63,,11,,18.07,,,32.44,,18,,6.28,6,6,63.26,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2023-03-25T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.86,14,15,57.98,,,,,,,,44.796958999999994,20.475288
RQCHFQWB,2023-03-25T08:00:00.000Z,,,,,20.47,,,71,,18.17,,20,,54.01,,,35.16,,54,,26.73,25,27,,,,,,,,,44.798745999999994,20.450184
RBLVPLRM,2023-03-25T08:00:00.000Z,,,,,14.39,,,62,,13.45,,14,,19.52,,,23.2,,20,,8.04,8,8,71.51,,,,,,,,44.803178999999986,20.400152
RH91V0ZQ,2023-03-25T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.57,9,10,,,,,,,,,44.652336,20.931675
RMQF0HMT,2023-03-25T08:00:00.000Z,,,,,16.87,,,63,,16.44,,17,,25.7,,,34.74,,26,,8.45,8,8,59.59,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2023-03-25T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.85,13,14,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-03-25T08:00:00.000Z,,,,,10.75,,,53,,15.11,,11,,12.58,,,17.68,,13,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-03-25T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.03,9,10,,,,,,,,,44.652336,20.931675
RV7PD1M1,2023-03-25T07:00:00.000Z,,,,,15.39,,,57,,15.35,,15,,16.6,,,18,,17,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-03-25T07:00:00.000Z,,,,,24.27,,,74,,18.74,,24,,51.33,,,36.62,,51,,31.6,30,32,,,,,,,,,44.798745999999994,20.450184
