Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
AHVMMMWN,2022-12-27T15:00:00.000Z,,61.4,104.12,,99.16,109.57,,167,,92.13,81.65,99,,121.27,110.41,,126.88,82.48,121,,10.86,10,11,,9.25,,78.59,,,,,43.0671684,22.4085712
A9YQLGCC,2022-12-27T15:00:00.000Z,,26.51,39.37,,40.05,41.16,,100,,99.39,80.85,40,,50.03,41.44,,148.24,81.92,50,,6.18,6,6,,13.38,,68.35,,,,,42.5366089,20.2955676
A2027ZB9,2022-12-27T15:00:00.000Z,,18.04,22.83,,31.5,23.86,,114,,67.44,65.36,32,,39.17,24.13,,84.83,66.01,39,,-1.97,,,,12.21,,63.18,,,,,44.797027,20.528377
RH91V0ZQ,2022-12-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.07,8,8,,,,,,,,,44.652336,20.931675
RMQF0HMT,2022-12-27T15:00:00.000Z,,,,,6.12,,,45,,31.39,,6,,8.55,,,41.3,,9,,9.01,8,9,28.75,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2022-12-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,32.13,30,32,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-12-27T15:00:00.000Z,,,,,11.42,,,54,,41.72,,11,,13.36,,,44.35,,13,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-12-27T15:00:00.000Z,,,,,7.53,,,47,,35.52,,8,,8.58,,,40.7,,9,,22.31,21,22,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-12-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.85,22,23,18.08,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-12-27T14:00:00.000Z,,14.92,26.4,,24.63,27.67,,86,,55.33,84.7,25,,26.86,27.87,,63.9,85.25,27,,17.76,17,18,,22.41,,42.62,,,,,44.797027,20.528377
AQVRLJYL,2022-12-27T14:00:00.000Z,,,,,,,,,,84.97,47.39,,,,,,139.99,48.09,,,7.47,7,7,,12.39,,71.88,,,,,44.664514,20.928384
A9YQLGCC,2022-12-27T14:00:00.000Z,,21.09,31.83,,31.76,33.4,,90,,101.61,83.39,32,,39.54,33.68,,151.38,84.49,40,,1.96,2,2,,17.04,,61.89,,,,,42.5366089,20.2955676
A2027ZB9,2022-12-27T14:00:00.000Z,,24.53,31.39,,42.74,32.93,,137,,71.04,69.72,43,,52.38,33.33,,89.25,70.42,52,,3.52,3,4,,12.95,,68.35,,,,,44.797027,20.528377
A0VTV4M9,2022-12-27T14:00:00.000Z,,44.17,69.45,,70.84,72.97,,171,,111.73,111.77,71,,93.87,73.69,,146.73,112.98,94,,14.71,14,15,,11.32,,81.95,,,,,44.010408,20.91121
ABZ0QQ65,2022-12-27T14:00:00.000Z,,,,,,,,,,59.05,98.55,,,,,,70.6,99.21,,,,,,,,,,,,,,44.664514,20.928384
AHVMMMWN,2022-12-27T14:00:00.000Z,,64.29,117.22,,104.69,123.3,,159,,89.68,78.78,105,,124.75,124.29,,123.81,79.59,125,,11.45,11,11,,10.01,,75.98,,,,,43.0671684,22.4085712
AY1R2WBZ,2022-12-27T14:00:00.000Z,,29.39,48.77,,46.14,51.07,,136,,63.01,79.6,46,,59.25,51.48,,81.89,80.31,59,,15.68,15,16,,17.64,,47.99,,,,,43.0671684,22.4085712
AC8QFXSV,2022-12-27T14:00:00.000Z,,9.61,14.82,,18.2,15.48,,61,,15.1,12.17,18,,25.53,15.67,,21.06,12.31,26,,21.15,20,21,,11.27,,65.37,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-12-27T14:00:00.000Z,,35.19,76.54,,55.52,80.36,,157,,73.01,105.41,56,,74.27,81.02,,95.15,106.35,74,,17.32,16,17,,21.44,,46.1,,,,,44.010408,20.91121
RH91V0ZQ,2022-12-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.48,7,7,,,,,,,,,44.652336,20.931675
RNVM05M6,2022-12-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,25.44,24,25,19.13,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-12-27T14:00:00.000Z,,,,,10.51,,,57,,43.67,,11,,11.2,,,46.57,,11,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-12-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,26.09,25,26,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-12-27T14:00:00.000Z,,,,,9.57,,,58,,33.22,,10,,11.48,,,43.96,,11,,13.41,13,13,29.51,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-12-27T14:00:00.000Z,,,,,11.24,,,57,,37.9,,11,,13.42,,,43.54,,13,,26.31,25,26,,,,,,,,,44.798745999999994,20.450184
A5H2PCSZ,2022-12-27T13:00:00.000Z,,19.59,35.39,,30.58,37.05,,97,,56.38,86.76,31,,35.04,37.3,,65.29,87.32,35,,8.87,8,9,,24.09,,39.08,,,,,44.797027,20.528377
A9YQLGCC,2022-12-27T13:00:00.000Z,,12.74,19.67,,19.15,20.67,,87,,103.1,85.36,19,,23.28,20.8,,153.62,86.48,23,,-0.42,,,,18.16,,58.46,,,,,42.5366089,20.2955676
AC8QFXSV,2022-12-27T13:00:00.000Z,,7.15,11.97,,13.6,12.5,,57,,14.43,11.66,14,,19.89,12.66,,20.13,11.8,20,,6.09,6,6,,13.42,,55.45,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-12-27T13:00:00.000Z,,43.5,96.01,,68.2,101.04,,163,,73.01,105.37,68,,90.18,101.93,,95.21,106.31,90,,19.84,19,20,,21.4,,46.46,,,,,44.010408,20.91121
AQVRLJYL,2022-12-27T13:00:00.000Z,,,,,,,,,,84.97,47.39,,,,,,139.99,48.09,,,14.05,13,14,,13.23,,79.36,,,,,44.664514,20.928384
A2027ZB9,2022-12-27T13:00:00.000Z,,32.92,45.31,,54.47,47.75,,152,,72.54,72,54,,70.51,48.28,,91.21,72.72,71,,15.97,15,16,,13.37,,74.64,,,,,44.797027,20.528377
AY1R2WBZ,2022-12-27T13:00:00.000Z,,25.7,40.51,,40.7,42.45,,142,,64.6,82.15,41,,51.51,42.78,,83.84,82.88,52,,16.63,16,17,,17.79,,47.63,,,,,43.0671684,22.4085712
A0VTV4M9,2022-12-27T13:00:00.000Z,,60.04,102.9,,94.26,107.89,,183,,111.76,111.98,94,,118.64,108.87,,146.81,113.2,119,,18.43,17,18,,11.45,,82.93,,,,,44.010408,20.91121
AHVMMMWN,2022-12-27T13:00:00.000Z,,27.94,44.39,,44.48,46.46,,110,,86.02,74.36,44,,55.49,46.82,,119.4,75.13,55,,7.5,7,8,,11.62,,69.63,,,,,43.0671684,22.4085712
ABZ0QQ65,2022-12-27T13:00:00.000Z,,,,,,,,,,59.05,98.55,,,,,,70.6,99.21,,,,,,,,,,,,,,44.664514,20.928384
RH91V0ZQ,2022-12-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.82,8,9,,,,,,,,,44.652336,20.931675
RNVM05M6,2022-12-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,29.58,28,30,8.81,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-12-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,25.77,24,26,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-12-27T13:00:00.000Z,,,,,21.55,,,67,,45.26,,22,,22,,,48.28,,22,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-12-27T13:00:00.000Z,,,,,15.26,,,64,,39.22,,15,,16.26,,,45.23,,16,,31.22,29,31,,,,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-12-27T13:00:00.000Z,,,,,19.96,,,70,,34.77,,20,,21.89,,,47.51,,22,,19.28,18,19,15.19,,,,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-12-27T12:00:00.000Z,,21.98,39.78,,33.88,41.7,,104,,56.89,87.81,34,,40.53,42,,65.99,88.37,41,,14.3,13,14,,24.3,,41.09,,,,,44.797027,20.528377
AC8QFXSV,2022-12-27T12:00:00.000Z,,9.11,14.8,,18.26,15.61,,61,,14.34,11.65,18,,26.6,15.82,,19.96,11.78,27,,-10.3,,,,14.93,,49.67,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-12-27T12:00:00.000Z,,12.92,19.2,,19.97,20.03,,97,,84.78,73.15,20,,21.72,20.13,,117.75,73.92,22,,-2.63,,,,14.44,,59.64,,,,,43.0671684,22.4085712
ABZ0QQ65,2022-12-27T12:00:00.000Z,,,,,,,,,,59.05,98.55,,,,,,70.6,99.21,,,,,,,,,,,,,,44.664514,20.928384
A9YQLGCC,2022-12-27T12:00:00.000Z,,11.5,18.82,,16.9,19.66,,111,,105.45,87.96,17,,20.02,19.78,,157.03,89.13,20,,-1.19,,,,19.24,,56.24,,,,,42.5366089,20.2955676
A3QK8XR1,2022-12-27T12:00:00.000Z,,38.51,85.64,,59.64,89.99,,168,,72.18,103.86,60,,79.72,90.69,,94.24,104.79,80,,16.89,16,17,,21.57,,45.11,,,,,44.010408,20.91121
A0VTV4M9,2022-12-27T12:00:00.000Z,,55.21,92.48,,88.18,97.37,,195,,110.54,110.15,88,,114.1,98.27,,145.44,111.35,114,,18.64,18,19,,11.34,,83.98,,,,,44.010408,20.91121
AQVRLJYL,2022-12-27T12:00:00.000Z,,,,,,,,,,86.2,47.37,,,,,,141.01,48.07,,,11.01,10,11,,14.06,,77.62,,,,,44.664514,20.928384
AY1R2WBZ,2022-12-27T12:00:00.000Z,,33.98,63.33,,53.31,66.49,,155,,66.21,84.8,53,,70.34,67.02,,85.93,85.56,70,,15.97,15,16,,17.93,,46.64,,,,,43.0671684,22.4085712
A2027ZB9,2022-12-27T12:00:00.000Z,,37.03,52.98,,61.39,55.92,,154,,72.87,72.8,61,,80.87,56.54,,91.63,73.52,81,,22.06,21,22,,13.57,,76.46,,,,,44.797027,20.528377
RV7PD1M1,2022-12-27T12:00:00.000Z,,,,,11.18,,,64,,46.26,,11,,11.65,,,49.44,,12,,,,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-12-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,21.27,20,21,16.22,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-12-27T12:00:00.000Z,,,,,19.55,,,72,,35.64,,20,,21.66,,,49.21,,22,,14.61,14,15,17.65,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-12-27T12:00:00.000Z,,,,,22.02,,,71,,40.33,,22,,23.56,,,46.81,,24,,26.03,25,26,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-12-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,24.38,23,24,,,,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-12-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.52,8,9,,,,,,,,,44.652336,20.931675
A5H2PCSZ,2022-12-27T11:00:00.000Z,,24.89,48.56,,37.97,50.91,,108,,57.49,89.25,38,,46.34,51.23,,66.78,89.82,46,,19.26,18,19,,24.31,,42.28,,,,,44.797027,20.528377
AHVMMMWN,2022-12-27T11:00:00.000Z,,23.24,35.95,,37.73,37.68,,131,,84.36,72.76,38,,45.16,37.97,,117.35,73.51,45,,0.77,1,1,,13.56,,64.05,,,,,43.0671684,22.4085712
AY1R2WBZ,2022-12-27T11:00:00.000Z,,42.18,89.76,,69.16,94.45,,158,,67.36,86.54,69,,89.39,95.36,,87.35,87.33,89,,13.88,13,14,,18.01,,45.9,,,,,43.0671684,22.4085712
A2027ZB9,2022-12-27T11:00:00.000Z,,39.05,57.86,,62.07,60.77,,154,,73.08,73.61,62,,80.77,61.33,,91.87,74.33,81,,20.01,19,20,,13.81,,75.24,,,,,44.797027,20.528377
AC8QFXSV,2022-12-27T11:00:00.000Z,,10.72,17.58,,21.43,18.56,,57,,14.09,11.46,21,,32.65,18.83,,19.57,11.59,33,,-29.54,,,,16.41,,46.34,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-12-27T11:00:00.000Z,,27.06,58.29,,42.42,61.22,,,,59.05,98.55,42,,51.86,61.55,,70.6,99.21,52,,9.29,9,9,,26.1,,32.8,,,,,44.664514,20.928384
AQVRLJYL,2022-12-27T11:00:00.000Z,,,,,,,,,,86.2,47.37,,,,,,141.01,48.07,,,10.73,10,11,,14.91,,76.9,,,,,44.664514,20.928384
A9YQLGCC,2022-12-27T11:00:00.000Z,,15.57,24.23,,22.98,25.39,,154,,107.77,90.46,23,,26.52,25.54,,160.4,91.66,27,,-11.63,,,,20.41,,57,,,,,42.5366089,20.2955676
A0VTV4M9,2022-12-27T11:00:00.000Z,,131.42,214.82,,215,227.83,,244,,109.28,108.18,215,,274.16,230.26,,143.84,109.36,274,,22.65,21,23,,11.25,,84.67,,,,,44.010408,20.91121
A3QK8XR1,2022-12-27T11:00:00.000Z,,80.9,182.34,,130.69,192.76,,184,,71.37,102.16,131,,165.86,194.57,,93.22,103.07,166,,18.9,18,19,,21.72,,44.92,,,,,44.010408,20.91121
RQCHFQWB,2022-12-27T11:00:00.000Z,,,,,22.7,,,71,,41.47,,23,,26.44,,,48.63,,26,,22.8,22,23,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-12-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,26.35,25,26,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-12-27T11:00:00.000Z,,,,,17.28,,,79,,47.39,,17,,17.57,,,50.82,,18,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-12-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.25,8,8,,,,,,,,,44.652336,20.931675
RMQF0HMT,2022-12-27T11:00:00.000Z,,,,,24.85,,,79,,37.04,,25,,28.69,,,51.54,,29,,17.96,17,18,10.12,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-12-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.29,15,16,16.68,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-12-27T10:00:00.000Z,,25.99,52,,39.07,54.4,,109,,58.36,91.32,39,,47.87,54.72,,67.82,91.9,48,,11.89,11,12,,24.93,,39.5,,,,,44.797027,20.528377
AY1R2WBZ,2022-12-27T10:00:00.000Z,,41.26,86.41,,65.68,90.89,,157,,71.23,91.37,66,,87.29,91.7,,92.19,92.2,87,,14.19,13,14,,17.99,,45.5,,,,,43.0671684,22.4085712
A0VTV4M9,2022-12-27T10:00:00.000Z,,116.58,193.25,,196.06,204.87,,223,,103.15,101.12,196,,257.86,207.17,,136.35,102.23,258,,23.84,22,24,,11,,84.38,,,,,44.010408,20.91121
A3QK8XR1,2022-12-27T10:00:00.000Z,,75.57,171.44,,123.12,181.07,,178,,67.85,96.63,123,,155.57,182.74,,89.05,97.5,156,,19.35,18,19,,21.59,,44.9,,,,,44.010408,20.91121
AHVMMMWN,2022-12-27T10:00:00.000Z,,26.94,47.33,,57.51,51.12,,152,,84.71,73.19,58,,81.71,51.99,,117.88,73.95,82,,-6.04,,,,13.3,,62.26,,,,,43.0671684,22.4085712
A2027ZB9,2022-12-27T10:00:00.000Z,,40.14,60.5,,63.63,63.33,,153,,73.83,75.11,64,,83.62,63.88,,92.66,75.84,84,,26.48,25,26,,13.35,,75.96,,,,,44.797027,20.528377
A9YQLGCC,2022-12-27T10:00:00.000Z,,38.22,64.74,,58.78,68.07,,175,,110.05,92.6,59,,79.41,68.65,,163.88,93.83,79,,-3.8,,,,15.21,,67.06,,,,,42.5366089,20.2955676
AC8QFXSV,2022-12-27T10:00:00.000Z,,3.57,7.27,,8.74,7.66,,36,,15.23,12.51,9,,11.47,7.77,,21.11,12.65,11,,-37.54,,,,16.6,,48.41,,,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-12-27T10:00:00.000Z,,,,,,,,,,86.2,47.37,,,,,,141.01,48.07,,,12.63,12,13,,13,,79.92,,,,,44.664514,20.928384
ABZ0QQ65,2022-12-27T10:00:00.000Z,,,,,,,,,,59.92,101.15,,,,,,72.08,101.83,,,,,,,,,,,,,,44.664514,20.928384
RNVM05M6,2022-12-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,21.85,21,22,9.02,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-12-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,27.9,26,28,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-12-27T10:00:00.000Z,,,,,27.92,,,79,,38.66,,28,,32.75,,,54.27,,33,,22.02,21,22,17.09,,,,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-12-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.77,8,9,,,,,,,,,44.652336,20.931675
RV7PD1M1,2022-12-27T10:00:00.000Z,,,,,36.77,,,95,,48.39,,37,,36.03,,,52.24,,36,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-12-27T10:00:00.000Z,,,,,21.96,,,69,,42.43,,22,,23.39,,,50.28,,23,,22.86,22,23,,,,,,,,,44.798745999999994,20.450184
A5H2PCSZ,2022-12-27T09:00:00.000Z,,25.78,52.65,,39.03,55,,108,,60.06,94.54,39,,47.56,55.31,,69.41,95.14,48,,19.51,18,20,,25.28,,43.08,,,,,44.797027,20.528377
A0VTV4M9,2022-12-27T09:00:00.000Z,,119.37,195.6,,199.83,207.45,,201,,98.06,95.27,200,,262.65,209.82,,129.79,96.31,263,,22.47,21,22,,10.79,,82.26,,,,,44.010408,20.91121
AQVRLJYL,2022-12-27T09:00:00.000Z,,,,,,,,,,86.2,47.37,,,,,,141.01,48.07,,,15.72,15,16,,11.95,,81.72,,,,,44.664514,20.928384
ABZ0QQ65,2022-12-27T09:00:00.000Z,,,,,,,,,,59.92,101.15,,,,,,72.08,101.83,,,,,,,,,,,,,,44.664514,20.928384
AY1R2WBZ,2022-12-27T09:00:00.000Z,,43.23,91.45,,70.02,96.19,,158,,75.16,96.3,70,,90.59,97.05,,96.83,97.18,91,,14.87,14,15,,17.8,,44.85,,,,,43.0671684,22.4085712
A3QK8XR1,2022-12-27T09:00:00.000Z,,75.77,171.1,,125.31,181.01,,169,,64.76,91.82,125,,163.09,182.86,,85.41,92.64,163,,16.98,16,17,,21.4,,42.75,,,,,44.010408,20.91121
AC8QFXSV,2022-12-27T09:00:00.000Z,,2.13,5.36,,5.14,5.57,,36,,17.75,14.74,5,,7.19,5.62,,24.81,14.9,7,,-21.67,,,,13.79,,57.06,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-12-27T09:00:00.000Z,,13.09,18.73,,19.54,19.33,,152,,88.67,77.05,20,,22.29,19.45,,122.64,77.84,22,,0.45,0,0,,11.17,,70.52,,,,,43.0671684,22.4085712
A9YQLGCC,2022-12-27T09:00:00.000Z,,71.68,109.37,,126.61,116.28,,197,,111.43,93.09,127,,171.53,117.65,,166.19,94.35,172,,4.86,5,5,,7.24,,82.63,,,,,42.5366089,20.2955676
A2027ZB9,2022-12-27T09:00:00.000Z,,40.84,61.56,,63.96,64.31,,149,,75.16,77.2,64,,82.3,64.83,,93.93,77.95,82,,27.96,26,28,,13.11,,76.35,,,,,44.797027,20.528377
RNVM05M6,2022-12-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,26.92,25,27,3.86,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-12-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.06,10,11,,,,,,,,,44.652336,20.931675
RV7PD1M1,2022-12-27T09:00:00.000Z,,,,,41.2,,,88,,48.47,,41,,39.58,,,52.74,,40,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-12-27T09:00:00.000Z,,,,,20.42,,,67,,44.38,,20,,22.19,,,53.45,,22,,24.78,23,25,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-12-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,29.8,28,30,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-12-27T09:00:00.000Z,,,,,26.74,,,75,,40.27,,27,,35.54,,,56.96,,36,,26.1,25,26,2.15,,,,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-12-27T08:00:00.000Z,,25.11,49.67,,38.17,52.11,,107,,62.31,98.52,38,,45.61,52.41,,71.65,99.16,46,,16.3,15,16,,24.79,,41.92,,,,,44.797027,20.528377
AQVRLJYL,2022-12-27T08:00:00.000Z,,,,,,,,,,87.92,48.59,,,,,,143.77,49.33,,,13.04,12,13,,11.65,,81.39,,,,,44.664514,20.928384
A9YQLGCC,2022-12-27T08:00:00.000Z,,90.31,125.01,,172.38,133.78,,211,,109.55,90.83,172,,250.33,135.83,,164.06,92.07,250,,9.53,9,10,,1.63,,93.16,,,,,42.5366089,20.2955676
A2027ZB9,2022-12-27T08:00:00.000Z,,34.43,46.85,,55.61,49.16,,127,,78.17,80.69,56,,69.39,49.58,,97.59,81.48,69,,30.45,29,30,,12.87,,76.19,,,,,44.797027,20.528377
A0VTV4M9,2022-12-27T08:00:00.000Z,,85.7,143.31,,141.53,151.35,,176,,92.95,89.32,142,,182.15,152.96,,123.31,90.3,182,,17.36,16,17,,10.81,,77.24,,,,,44.010408,20.91121
ABZ0QQ65,2022-12-27T08:00:00.000Z,,,,,,,,,,59.92,101.15,,,,,,72.08,101.83,,,,,,,,,,,,,,44.664514,20.928384
AHVMMMWN,2022-12-27T08:00:00.000Z,,37.44,51.4,,61.45,54.05,,172,,102.9,87.77,61,,83.87,54.59,,142.61,88.7,84,,5.6,5,6,,7.85,,81.84,,,,,43.0671684,22.4085712
AY1R2WBZ,2022-12-27T08:00:00.000Z,,44.97,94.74,,73.62,99.6,,158,,78.99,101.04,74,,93.05,100.5,,101.32,101.95,93,,14.43,14,14,,17.41,,44.01,,,,,43.0671684,22.4085712
AC8QFXSV,2022-12-27T08:00:00.000Z,,1.99,4.73,,5.02,4.9,,51,,20.26,16.45,5,,7.27,4.95,,28.18,16.63,7,,0.31,0,0,,7.02,,70.66,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-12-27T08:00:00.000Z,,45.38,104.45,,71.8,109.91,,152,,61.72,87.26,72,,93.63,110.83,,81.58,88.03,94,,15.12,14,15,,21.34,,41.45,,,,,44.010408,20.91121
RV7PD1M1,2022-12-27T08:00:00.000Z,,,,,19.97,,,64,,48.62,,20,,21.08,,,53.25,,21,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-12-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,30.47,29,30,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-12-27T08:00:00.000Z,,,,,18.56,,,65,,46.07,,19,,20.3,,,56.85,,20,,22.65,21,23,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-12-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,25.81,24,26,3.18,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-12-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.48,7,7,,,,,,,,,44.652336,20.931675
RMQF0HMT,2022-12-27T08:00:00.000Z,,,,,22.12,,,67,,42.16,,22,,29.45,,,59.79,,29,,23.38,22,23,2.69,,,,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-12-27T07:00:00.000Z,,21.17,38.45,,32.32,40.19,,106,,64.47,102.48,32,,36.6,40.42,,73.83,103.14,37,,19.53,18,20,,24.09,,42.55,,,,,44.797027,20.528377
A9YQLGCC,2022-12-27T07:00:00.000Z,,81.28,105.72,,144.09,112.02,,201,,107.22,89.15,144,,216.75,113.62,,160.89,90.37,217,,9.03,9,9,,-0.89,,92.09,,,,,42.5366089,20.2955676
AC8QFXSV,2022-12-27T07:00:00.000Z,,12.38,14.6,,20.6,15.08,,66,,21.53,17.21,21,,27.02,15.23,,29.79,17.4,27,,14.45,14,14,,2.03,,81.36,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-12-27T07:00:00.000Z,,30.72,61.57,,47.41,64.8,,118,,60.88,85.58,47,,66.78,65.34,,80.66,86.33,67,,13.81,13,14,,21.3,,39.91,,,,,44.010408,20.91121
AQVRLJYL,2022-12-27T07:00:00.000Z,,,,,,,,,,86.29,47.26,,,,,,141.51,47.98,,,12.93,12,13,,11.64,,80.92,,,,,44.664514,20.928384
A2027ZB9,2022-12-27T07:00:00.000Z,,25.64,32.66,,40.79,34.07,,103,,81.7,84.59,41,,48.29,34.32,,102.36,85.43,48,,28.81,27,29,,12.94,,75.18,,,,,44.797027,20.528377
AY1R2WBZ,2022-12-27T07:00:00.000Z,,40.44,81.34,,66.09,85.59,,157,,82.24,104.92,66,,86.34,86.41,,105.43,105.87,86,,10.02,9,10,,16.74,,41.85,,,,,43.0671684,22.4085712
A0VTV4M9,2022-12-27T07:00:00.000Z,,47.78,75.17,,76.06,79.02,,156,,90.57,85.97,76,,101.05,79.8,,120.61,86.92,101,,10,9,10,,10.74,,72.77,,,,,44.010408,20.91121
AHVMMMWN,2022-12-27T07:00:00.000Z,,77.26,115.21,,128.75,121.82,,190,,118.71,98.29,129,,171.42,123.01,,166.03,99.37,171,,9.99,9,10,,4.4,,88.95,,,,,43.0671684,22.4085712
ABZ0QQ65,2022-12-27T07:00:00.000Z,,33.04,82.13,,51.04,86.22,,,,59.92,101.15,51,,65.06,86.77,,72.08,101.83,65,,4.37,4,4,,25.56,,32.14,,,,,44.664514,20.928384
RV7PD1M1,2022-12-27T07:00:00.000Z,,,,,10.75,,,60,,49.78,,11,,11.03,,,54.52,,11,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-12-27T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,23.71,22,24,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-12-27T07:00:00.000Z,,,,,18.36,,,66,,47.97,,18,,23.64,,,60.56,,24,,24.15,23,24,,,,,,,,,44.798745999999994,20.450184
